Sweep Start (s), 80.06202, 80.22586, 80.3897, 80.55354, 80.71738, 80.88122, 81.04506, 81.2089, 81.37274, 81.53658, 81.70042, 81.86426, 82.0281, 82.19194, 82.35578, 82.51962, 82.68346, 82.8473, 83.01114, 83.17498, 83.33882, 83.50266, 83.6665, 83.83034, 83.99418, 84.15802, 84.32186, 84.4857, 84.64954, 84.81338, 84.97722, 85.14106, 85.3049, 85.46874, 85.63258, 85.79642, 85.96026, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, Sweep #17, Sweep #18, Sweep #19, Sweep #20, Sweep #21, Sweep #22, Sweep #23, Sweep #24, Sweep #25, Sweep #26, Sweep #27, Sweep #28, Sweep #29, Sweep #30, Sweep #31, Sweep #32, Sweep #33, Sweep #34, Sweep #35, Sweep #36, Sweep #37, 
0.00078, -437.5812, -203.9081, -225.6976, -223.1342, -237.6911, -222.4323, -229.6649, -219.35, -213.8568, -219.2584, -209.4013, -197.9572, -200.5206, -193.6847, -206.4716, -237.4164, -218.0988, -229.5123, -230.9772, -225.2399, -228.078, -224.3244, -184.4379, -230.733, -208.2111, -206.0138, -199.7272, -223.6835, -197.5604, -232.6862, -199.2084, -203.2672, -229.2377, -213.4296, -224.8126, -192.0062, -219.1059, 
0.0008, -420.6439, -205.5866, -230.7941, -224.599, -237.2333, -222.5238, -219.2279, -220.2045, -227.1015, -217.641, -227.5592, -197.7435, -189.3512, -202.5653, -204.7931, -220.3876, -232.0453, -228.6579, -224.5685, -228.1085, -221.8219, -229.9091, -189.3512, -217.4274, -217.4274, -215.3827, -205.434, -222.8595, -197.4384, -200.5817, -208.9435, -191.8537, -239.3695, -234.8224, -221.3947, -201.6498, -219.5636, 
0.00082, -436.1774, -194.5697, -228.2916, -235.4938, -216.1151, -233.9069, -220.0214, -214.0399, -227.2235, -190.9686, -216.2677, -212.9413, -203.664, -202.5653, -208.2721, -217.8851, -223.9276, -225.2094, -212.8497, -225.8502, -230.4889, -221.6693, -184.4379, -232.9303, -210.4694, -209.4928, -199.2999, -221.0285, -210.744, -189.2291, -203.7555, -219.8993, -213.277, -232.7777, -236.3483, -200.6122, -209.6454, 
0.00084, -428.7311, -193.5626, -227.7118, -232.2589, -232.2284, -223.5919, -220.8454, -225.2094, -233.1745, -195.6989, -230.8551, -213.7348, -197.2247, -202.9621, -208.8519, -227.7423, -233.205, -220.5097, -219.6246, -221.2726, -221.944, -213.1854, -190.9992, -234.1205, -209.4318, -199.7577, -190.2667, -226.9489, -207.8754, -208.5773, -214.0704, -206.4716, -224.8737, -236.3178, -242.7875, -211.2628, -218.5871, 
0.00086, -434.3463, -194.5087, -211.1408, -218.7702, -239.5526, -218.4345, -216.5119, -225.423, -233.8764, -196.1566, -238.6676, -211.2323, -200.4291, -198.3234, -201.9245, -239.3085, -227.7423, -227.3761, -223.2562, -220.3876, -227.7728, -228.5968, -207.0209, -223.775, -205.495, -197.4689, -199.361, -228.2916, -191.8231, -206.0748, -219.4415, -208.6994, -233.0524, -231.8317, -229.848, -216.2372, -224.0802, 
0.00088, -430.5316, -199.8493, -208.8519, -224.5685, -229.3292, -219.5636, -208.5163, -229.1767, -231.5875, -201.7108, -219.3195, -205.3424, -199.2084, -205.8002, -198.8117, -228.0475, -215.4132, -235.2802, -226.9794, -225.6976, -218.8007, -234.4867, -208.15, -232.9913, -198.8727, -199.483, -210.1337, -218.5871, -199.3915, -199.2694, -212.6972, -210.4999, -217.9157, -228.2306, -219.1974, -205.2509, -210.4083, 
0.0009, -438.7408, -188.5272, -236.8366, -231.8012, -216.6034, -224.7821, -202.4738, -231.7706, -227.5287, -201.9245, -208.0585, -207.8143, -218.7091, -196.3703, -191.579, -219.6552, -218.9838, -216.9391, -212.1173, -231.8622, -220.1129, -234.4257, -203.664, -214.8944, -221.6998, -209.6149, -206.1969, -228.5663, -213.7042, -202.84, -235.5853, -205.495, -207.9975, -227.0099, -228.9935, -214.2841, -214.1315, 
0.00092, -426.1981, -182.3322, -239.7968, -217.8546, -225.3009, -226.0028, -205.495, -219.8688, -229.1461, -184.4684, -219.8078, -188.3441, -218.1903, -197.0416, -197.652, -230.4889, -236.6229, -210.2558, -211.2934, -232.0453, -209.3707, -229.5123, -190.9381, -229.3903, -218.8312, -200.6122, -214.162, -225.362, -214.8029, -185.445, -225.484, -208.2111, -230.7636, -233.1745, -220.9674, -207.1735, -206.6242, 
0.00094, -437.4591, -197.0111, -229.4818, -203.9996, -222.2797, -235.5853, -206.2885, -232.9913, -217.9157, -202.6874, -234.7003, -196.8891, -229.4208, -210.1032, -204.0607, -237.4469, -226.5521, -223.8056, -234.975, -222.2492, -223.5004, -225.0873, -205.9528, -224.4159, -199.9713, -180.1044, -208.7604, -212.8803, -222.2186, -173.6041, -232.3505, -191.7316, -238.9728, -224.8737, -222.829, -192.7387, -202.016, 
0.00096, -431.6302, -202.3517, -222.0966, -214.7113, -220.4486, -229.1767, -199.0863, -218.5871, -226.4911, -196.6754, -210.1642, -187.1539, -225.7282, -203.4503, -232.2894, -237.3859, -216.2677, -225.8197, -229.9091, -223.5614, -248.2807, -225.9723, -211.6901, -221.5167, -206.5936, -200.7038, -194.8139, -217.6715, -230.733, -204.7626, -229.726, -191.1517, -230.8551, -229.6344, -231.5265, -202.5653, -203.9386, 
